== Train: 4notsym seed=12 ==
=== Loaded Tuples Information ===
Number of tuples: 24
Tuple size: 4
Number of stages: 2
Tuple 0: [0, 1, 3, 4]
game 591 finished with score 1124
game 592 finished with score 2204
game 593 finished with score 1324
game 594 finished with score 928
game 595 finished with score 2220
game 596 finished with score 1284
game 597 finished with score 464
game 598 finished with score 1520
game 599 finished with score 1464
game 600 finished with score 1172
game 601 finished with score 1360
game 602 finished with score 1988
game 603 finished with score 1180
game 604 finished with score 1548
game 605 finished with score 1148
game 606 finished with score 2304
game 607 finished with score 236
game 608 finished with score 1960
game 609 finished with score 1256
game 610 finished with score 2620
game 611 finished with score 1164
game 612 finished with score 2260
game 613 finished with score 2092
game 614 finished with score 556
game 615 finished with score 1980
game 616 finished with score 1520
game 617 finished with score 532
game 618 finished with score 920
game 619 finished with score 2524
game 620 finished with score 1240
game 621 finished with score 556
game 622 finished with score 1296
game 623 finished with score 1444
game 624 finished with score 1224
game 625 finished with score 1288
game 626 finished with score 848
game 627 finished with score 168
game 628 finished with score 1184
game 629 finished with score 560
game 630 finished with score 1108
game 631 finished with score 616
game 632 finished with score 1276
game 633 finished with score 964
game 634 finished with score 1252
game 635 finished with score 1172
game 636 finished with score 1252
game 637 finished with score 1316
game 638 finished with score 2260
game 639 finished with score 1940
game 640 finished with score 1528
game 641 finished with score 500
game 642 finished with score 1404
game 643 finished with score 500
game 644 finished with score 1132
game 645 finished with score 980
game 646 finished with score 984
game 647 finished with score 624
game 648 finished with score 1228
game 649 finished with score 2004
game 650 finished with score 1160
game 651 finished with score 1120
game 652 finished with score 1104
game 653 finished with score 520
game 654 finished with score 248
game 655 finished with score 1192
game 656 finished with score 1220
game 657 finished with score 1232
game 658 finished with score 1120
game 659 finished with score 1476
game 660 finished with score 608
game 661 finished with score 1376
game 662 finished with score 1256
game 663 finished with score 1456
game 664 finished with score 2124
game 665 finished with score 1236
game 666 finished with score 516
game 667 finished with score 600
game 668 finished with score 2272
game 669 finished with score 2684
game 670 finished with score 932
game 671 finished with score 612
game 672 finished with score 2612
game 673 finished with score 1264
game 674 finished with score 1228
game 675 finished with score 2252
game 676 finished with score 2060
game 677 finished with score 1248
game 678 finished with score 596
game 679 finished with score 2120
game 680 finished with score 548
game 681 finished with score 2224
game 682 finished with score 1284
game 683 finished with score 600
game 684 finished with score 1452
game 685 finished with score 1268
game 686 finished with score 1556
game 687 finished with score 1288
game 688 finished with score 2560
game 689 finished with score 1236
game 690 finished with score 1228
game 691 finished with score 2256
game 692 finished with score 1948
game 693 finished with score 1520
game 694 finished with score 520
game 695 finished with score 1276
game 696 finished with score 612
game 697 finished with score 1004
game 698 finished with score 1140
game 699 finished with score 548
game 700 finished with score 2064
game 701 finished with score 1324
game 702 finished with score 1552
game 703 finished with score 1132
game 704 finished with score 1476
game 705 finished with score 2248
game 706 finished with score 3028
game 707 finished with score 2736
game 708 finished with score 960
game 709 finished with score 1556
game 710 finished with score 2840
game 711 finished with score 1560
game 712 finished with score 1436
game 713 finished with score 1348
game 714 finished with score 964
game 715 finished with score 868
game 716 finished with score 1540
game 717 finished with score 2852
game 718 finished with score 624
game 719 finished with score 1292
game 720 finished with score 1240
game 721 finished with score 228
game 722 finished with score 1228
game 723 finished with score 988
game 724 finished with score 1452
game 725 finished with score 596
game 726 finished with score 1076
game 727 finished with score 544
game 728 finished with score 504
game 729 finished with score 1520
game 730 finished with score 2276
game 731 finished with score 1800
game 732 finished with score 1252
game 733 finished with score 808
game 734 finished with score 1260
game 735 finished with score 624
game 736 finished with score 880
game 737 finished with score 1508
game 738 finished with score 636
game 739 finished with score 1104
game 740 finished with score 1228
game 741 finished with score 2652
